workload,m,n,k,total_macs,dataflow,topology,num_chiplets,link_bw,link_latency,strategy,sub_m,sub_n,sub_k,compute_cycles,distribute_cycles,reduce_cycles,total_cycles_no_overlap,total_cycles_overlap,speedup_no_overlap,speedup_overlap,efficiency_no_overlap,efficiency_overlap,baseline_cycles
resnet50_conv5,49,512,4608,115605504,os,hierarchical,8,256,10,split_n,49,64,4608,4862,2681,0,7543,4862,2.5782845021874587,4.0,0.32228556277343234,0.5,19448
resnet50_conv5,49,512,4608,115605504,os,hierarchical,8,256,10,split_mn,25,128,4608,4862,6947,0,11809,6947,1.6468794986874418,2.799481790701022,0.20585993733593022,0.34993522383762776,19448
resnet50_conv5,49,512,4608,115605504,os,hierarchical,8,256,10,split_k,49,512,576,3320,16480,462,20262,16942,0.9598262757871878,1.1479164207295478,0.11997828447339848,0.14348955259119348,19448
resnet50_conv5,49,512,4608,115605504,os,hierarchical,8,256,10,split_m,7,512,4608,19448,27683,0,47131,27683,0.41263711782054274,0.7025250153523823,0.05157963972756784,0.08781562691904779,19448
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,16,10,split_mn,1024,512,64,10176,8262,0,18438,10176,4.415229417507322,8.0,0.5519036771884153,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,16,10,split_m,256,2048,64,10176,16454,0,26630,16454,3.0570033796470146,4.947611523033912,0.38212542245587683,0.618451440379239,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,16,10,split_n,2048,256,64,10176,16454,0,26630,16454,3.0570033796470146,4.947611523033912,0.38212542245587683,0.618451440379239,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,16,10,split_k,2048,2048,8,67072,28812,917644,1013528,984716,0.08032141193928535,0.08267155200077993,0.01004017649241067,0.010333944000097491,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,64,10,split_mn,1024,512,64,10176,2118,0,12294,10176,6.621766715470962,8.0,0.8277208394338702,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,64,10,split_m,256,2048,64,10176,4166,0,14342,10176,5.676195788592944,8.0,0.709524473574118,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,64,10,split_n,2048,256,64,10176,4166,0,14342,10176,5.676195788592944,8.0,0.709524473574118,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,64,10,split_k,2048,2048,8,67072,7308,229516,303896,296588,0.26788111722431357,0.27448177269478197,0.033485139653039196,0.034310221586847746,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,256,10,split_mn,1024,512,64,10176,582,0,10758,10176,7.5672058003346345,8.0,0.9459007250418293,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,256,10,split_m,256,2048,64,10176,1094,0,11270,10176,7.223425022182786,8.0,0.9029281277728483,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,256,10,split_n,2048,256,64,10176,1094,0,11270,10176,7.223425022182786,8.0,0.9029281277728483,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,ring,8,256,10,split_k,2048,2048,8,67072,1932,57484,126488,124556,0.6436025551831004,0.6535855358232442,0.08045031939788755,0.08169819197790552,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,16,10,split_mn,1024,512,64,10176,32808,0,42984,32808,1.8939140145170297,2.4813460131675202,0.2367392518146287,0.31016825164594003,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,16,10,split_m,256,2048,64,10176,65576,0,75752,65576,1.0746646953215757,1.2414297913870929,0.13433308691519696,0.1551787239233866,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,16,10,split_n,2048,256,64,10176,65576,0,75752,65576,1.0746646953215757,1.2414297913870929,0.13433308691519696,0.1551787239233866,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,16,10,split_k,2048,2048,8,67072,131152,1048656,1246880,1179808,0.06528936224817143,0.06900105779923513,0.008161170281021429,0.008625132224904391,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,64,10,split_mn,1024,512,64,10176,8232,0,18408,10176,4.422425032594524,8.0,0.5528031290743155,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,64,10,split_m,256,2048,64,10176,16424,0,26600,16424,3.0604511278195488,4.956648806624452,0.3825563909774436,0.6195811008280565,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,64,10,split_n,2048,256,64,10176,16424,0,26600,16424,3.0604511278195488,4.956648806624452,0.3825563909774436,0.6195811008280565,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,64,10,split_k,2048,2048,8,67072,32848,262224,362144,329296,0.22479455686135902,0.24721830814829213,0.028099319607669877,0.030902288518536516,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,256,10,split_mn,1024,512,64,10176,2088,0,12264,10176,6.637964774951076,8.0,0.8297455968688845,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,256,10,split_m,256,2048,64,10176,4136,0,14312,10176,5.688093907210733,8.0,0.7110117384013416,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,256,10,split_n,2048,256,64,10176,4136,0,14312,10176,5.688093907210733,8.0,0.7110117384013416,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,mesh,8,256,10,split_k,2048,2048,8,67072,8272,65616,140960,132688,0.5775255391600455,0.6135294826962499,0.07219069239500568,0.07669118533703123,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,16,10,split_mn,1024,512,64,10176,8202,0,18378,10176,4.4296441397322885,8.0,0.5537055174665361,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,16,10,split_m,256,2048,64,10176,16394,0,26570,16394,3.063906661648476,4.9657191655483714,0.3829883327060595,0.6207148956935464,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,16,10,split_n,2048,256,64,10176,16394,0,26570,16394,3.063906661648476,4.9657191655483714,0.3829883327060595,0.6207148956935464,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,16,10,split_k,2048,2048,8,67072,4116,1048596,1119784,1115668,0.072699734948883,0.07296794386860607,0.009087466868610375,0.009120992983575759,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,64,10,split_mn,1024,512,64,10176,2058,0,12234,10176,6.654242275625307,8.0,0.8317802844531633,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,64,10,split_m,256,2048,64,10176,4106,0,14282,10176,5.70004201092284,8.0,0.712505251365355,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,64,10,split_n,2048,256,64,10176,4106,0,14282,10176,5.70004201092284,8.0,0.712505251365355,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,64,10,split_k,2048,2048,8,67072,1044,262164,330280,329236,0.24648177304105606,0.24726336123631681,0.030810221630132008,0.030907920154539602,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,256,10,split_mn,1024,512,64,10176,522,0,10698,10176,7.60964666292765,8.0,0.9512058328659563,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,256,10,split_m,256,2048,64,10176,1034,0,11210,10176,7.262087421944692,8.0,0.9077609277430865,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,256,10,split_n,2048,256,64,10176,1034,0,11210,10176,7.262087421944692,8.0,0.9077609277430865,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,all_to_all,8,256,10,split_k,2048,2048,8,67072,276,65556,132904,132628,0.612532354180461,0.6138070392375667,0.07656654427255763,0.07672587990469584,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,16,10,split_mn,1024,512,64,10176,12323,0,22499,12323,3.618294146406507,6.606183559198247,0.4522867683008134,0.8257729448997809,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,16,10,split_m,256,2048,64,10176,24611,0,34787,24611,2.340184551700348,3.3077891999512414,0.2925230689625435,0.4134736499939052,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,16,10,split_n,2048,256,64,10176,24611,0,34787,24611,2.340184551700348,3.3077891999512414,0.2925230689625435,0.4134736499939052,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,16,10,split_k,2048,2048,8,67072,26694,1048646,1142412,1115718,0.07125975567483535,0.07296467386920351,0.008907469459354419,0.009120584233650439,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,64,10,split_mn,1024,512,64,10176,3107,0,13283,10176,6.128735978318151,8.0,0.7660919972897688,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,64,10,split_m,256,2048,64,10176,6179,0,16355,10176,4.977560379088963,8.0,0.6221950473861204,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,64,10,split_n,2048,256,64,10176,6179,0,16355,10176,4.977560379088963,8.0,0.6221950473861204,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,64,10,split_k,2048,2048,8,67072,6726,262214,336012,329286,0.24227706153351666,0.24722581585612508,0.030284632691689583,0.030903226982015634,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,256,10,split_mn,1024,512,64,10176,803,0,10979,10176,7.414882958375079,8.0,0.9268603697968849,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,256,10,split_m,256,2048,64,10176,1571,0,11747,10176,6.930109815271984,8.0,0.866263726908998,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,256,10,split_n,2048,256,64,10176,1571,0,11747,10176,6.930109815271984,8.0,0.866263726908998,1.0,81408
bert_qk_seq2048,2048,2048,64,268435456,os,hierarchical,8,256,10,split_k,2048,2048,8,67072,1734,65606,134412,132678,0.6056602089099188,0.6135757246868357,0.07570752611373985,0.07669696558585447,81408
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,16,10,split_m,256,768,768,12264,73798,0,86062,73798,1.1400153377797402,1.3294669232228515,0.14250191722246752,0.16618336540285644,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,16,10,split_mn,1024,192,768,16352,98374,0,114726,98374,0.8551853982532295,0.9973366946550918,0.10689817478165368,0.12466708683188647,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,16,10,split_n,2048,96,768,16352,196678,0,213030,196678,0.46055485142937613,0.4988458292234007,0.05756935642867202,0.06235572865292509,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,16,10,split_k,2048,768,96,33600,236684,344204,614488,580888,0.15966463136790304,0.16890002892123782,0.01995807892098788,0.021112503615154727,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,64,10,split_m,256,768,768,12264,18502,0,30766,18502,3.188974842358448,5.302778078045617,0.398621855294806,0.6628472597557021,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,64,10,split_mn,1024,192,768,16352,24646,0,40998,24646,2.393092345968096,3.9808488192810194,0.299136543246012,0.4976061024101274,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,64,10,split_n,2048,96,768,16352,49222,0,65574,49222,1.4962027632903285,1.993255048555524,0.18702534541129107,0.2491568810694405,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,64,10,split_k,2048,768,96,33600,59276,86156,179032,145432,0.5480137629027213,0.6746245668078552,0.06850172036284016,0.0843280708509819,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,256,10,split_m,256,768,768,12264,4678,0,16942,12264,5.791051823869673,8.0,0.7238814779837092,1.0,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,256,10,split_mn,1024,192,768,16352,6214,0,22566,16352,4.347779845785695,6.0,0.5434724807232119,0.75,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,256,10,split_n,2048,96,768,16352,12358,0,28710,16352,3.417345872518286,6.0,0.42716823406478577,0.75,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,ring,8,256,10,split_k,2048,768,96,33600,14924,21644,70168,55244,1.398244213886672,1.775975671566143,0.174780526735834,0.22199695894576787,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,16,10,split_m,256,768,768,12264,294952,0,307216,294952,0.3193583667517317,0.3326371748623505,0.03991979584396646,0.04157964685779381,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,16,10,split_mn,1024,192,768,16352,393256,0,409608,393256,0.23952657174664557,0.24948633968712491,0.029940821468330697,0.031185792460890614,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,16,10,split_n,2048,96,768,16352,786472,0,802824,786472,0.12220860362918896,0.12474951428658618,0.01527607545364862,0.015593689285823272,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,16,10,split_k,2048,768,96,33600,1081424,393296,1508320,1474720,0.06504720483716983,0.06652923944884452,0.008130900604646229,0.008316154931105565,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,64,10,split_m,256,768,768,12264,73768,0,86032,73768,1.1404128696299052,1.3300075913675307,0.14255160870373815,0.16625094892094133,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,64,10,split_mn,1024,192,768,16352,98344,0,114696,98344,0.8554090813977819,0.9976409338648011,0.10692613517472274,0.12470511673310014,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,64,10,split_n,2048,96,768,16352,196648,0,213000,196648,0.46061971830985915,0.4989219315731663,0.057577464788732394,0.062365241446645785,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,64,10,split_k,2048,768,96,33600,270416,98384,402400,368800,0.24381709741550694,0.26603036876355746,0.030477137176938368,0.03325379609544468,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,256,10,split_m,256,768,768,12264,18472,0,30736,18472,3.1920874544508067,5.311390212213079,0.39901093180635083,0.6639237765266349,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,256,10,split_mn,1024,192,768,16352,24616,0,40968,24616,2.3948447568834212,3.9857003574910626,0.29935559461042766,0.4982125446863828,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,256,10,split_n,2048,96,768,16352,49192,0,65544,49192,1.4968875869644818,1.9944706456334362,0.18711094837056022,0.24930883070417953,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,mesh,8,256,10,split_k,2048,768,96,33600,67664,24656,125920,92320,0.7791613722998729,1.062738301559792,0.09739517153748412,0.132842287694974,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,16,10,split_m,256,768,768,12264,73738,0,86002,73738,1.1408106788214227,1.330548699449402,0.14260133485267784,0.16631858743117525,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,16,10,split_mn,1024,192,768,16352,98314,0,114666,98314,0.8556328815865208,0.9979453587484997,0.1069541101983151,0.12474316984356246,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,16,10,split_n,2048,96,768,16352,196618,0,212970,196618,0.4606846034652768,0.4989980571463447,0.0575855754331596,0.06237475714329309,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,16,10,split_k,2048,768,96,33600,33812,393236,460648,427048,0.2129869227696636,0.22974466570502614,0.02662336534620795,0.028718083213128267,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,64,10,split_m,256,768,768,12264,18442,0,30706,18442,3.195206148635446,5.320030365470123,0.39940076857943074,0.6650037956837653,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,64,10,split_mn,1024,192,768,16352,24586,0,40938,24586,2.3965997361864284,3.9905637354592045,0.29957496702330355,0.49882046693240056,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,64,10,split_n,2048,96,768,16352,49162,0,65514,49162,1.4975730378239767,1.995687726292665,0.18719662972799708,0.24946096578658314,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,64,10,split_k,2048,768,96,33600,8468,98324,140392,131924,0.6988432389309932,0.7437009187107728,0.08735540486637415,0.0929626148388466,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,256,10,split_m,256,768,768,12264,4618,0,16882,12264,5.81163369269044,8.0,0.726454211586305,1.0,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,256,10,split_mn,1024,192,768,16352,6154,0,22506,16352,4.359370834444149,6.0,0.5449213543055186,0.75,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,256,10,split_n,2048,96,768,16352,12298,0,28650,16352,3.424502617801047,6.0,0.4280628272251309,0.75,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,all_to_all,8,256,10,split_k,2048,768,96,33600,2132,24596,60328,58196,1.6263095080228087,1.6858890645405182,0.2032886885028511,0.21073613306756478,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,16,10,split_m,256,768,768,12264,110627,0,122891,110627,0.7983660316866166,0.886872101747313,0.09979575396082707,0.11085901271841413,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,16,10,split_mn,1024,192,768,16352,147491,0,163843,147491,0.5988171603303162,0.6652066905777302,0.07485214504128952,0.08315083632221627,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,16,10,split_n,2048,96,768,16352,294947,0,311299,294947,0.31516966003745595,0.3326428137936646,0.03939620750468199,0.04158035172420808,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,16,10,split_k,2048,768,96,33600,219718,393286,646604,613004,0.15173429177672887,0.16005115790435298,0.01896678647209111,0.020006394738044123,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,64,10,split_m,256,768,768,12264,27683,0,39947,27683,2.456054271910281,3.54412455297475,0.3070067839887851,0.44301556912184376,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,64,10,split_mn,1024,192,768,16352,36899,0,53251,36899,1.8424442733469795,2.658933846445703,0.23030553416837243,0.3323667308057129,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,64,10,split_n,2048,96,768,16352,73763,0,90115,73763,1.088742162791988,1.3300977454821523,0.1360927703489985,0.16626221818526904,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,64,10,split_k,2048,768,96,33600,54982,98374,186956,153356,0.5247865807997604,0.6397662954171992,0.06559832259997005,0.0799707869271499,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,256,10,split_m,256,768,768,12264,6947,0,19211,12264,5.107074072146166,8.0,0.6383842590182708,1.0,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,256,10,split_mn,1024,192,768,16352,9251,0,25603,16352,3.832050931531461,6.0,0.47900636644143263,0.75,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,256,10,split_n,2048,96,768,16352,18467,0,34819,18467,2.817771906143198,5.3128282882980455,0.35222148826789973,0.6641035360372557,98112
bert_qkv_proj_seq2048,2048,768,768,1207959552,os,hierarchical,8,256,10,split_k,2048,768,96,33600,13798,24646,72044,58246,1.3618344345122426,1.684441850084126,0.17022930431403033,0.21055523126051576,98112
